window_id,label
1638,STANDING
1639,STANDING
1640,STANDING
1641,STANDING
1642,STANDING
1643,STANDING
1644,STANDING
1645,STANDING
1646,STANDING
1647,STANDING
1648,STANDING
1649,STANDING
1650,STANDING
1651,STANDING
1652,STANDING
1653,STANDING
1654,STANDING
1655,STANDING
1656,STANDING
1657,STANDING
1658,STANDING
1659,STANDING
1660,STANDING
1661,STANDING
1662,STANDING
1663,STANDING
1664,STANDING
1665,STANDING
1666,STANDING
1667,STANDING
1668,STANDING
1669,STANDING
1670,STANDING
1671,STANDING
1672,STANDING
1673,STANDING
1674,STANDING
1675,STANDING
1676,STANDING
1677,STANDING
1678,STANDING
1679,STANDING
1680,STANDING
1681,STANDING
1682,STANDING
1683,STANDING
1684,STANDING
1685,STANDING
1686,STANDING
1687,STANDING
1688,STANDING
1689,STANDING
1690,STANDING
1691,STANDING
1692,STANDING
1693,STANDING
1694,STANDING
1695,STANDING
1696,STANDING
1697,STANDING
1698,STANDING
1699,STANDING
1700,STANDING
1701,STANDING
1702,STANDING
1703,STANDING
1704,STANDING
1705,STANDING
1706,STANDING
1707,STANDING
1708,STANDING
1709,STANDING
1710,STANDING
1711,STANDING
1712,STANDING
1713,STANDING
1714,STANDING
1715,STANDING
1716,STANDING
1717,STANDING
1718,STANDING
1719,STANDING
1720,STANDING
1721,STANDING
1722,STANDING
1723,STANDING
1724,STANDING
1725,STANDING
1726,STANDING
1727,STANDING
1728,STANDING
1729,STANDING
1730,STANDING
1731,STANDING
1732,STANDING
1733,WALKING
1734,WALKING
1735,WALKING
1736,WALKING
1737,WALKING
1738,WALKING
1739,WALKING
1740,WALKING
1741,WALKING
1742,WALKING
1743,WALKING
1744,WALKING
1745,WALKING
1746,WALKING
1747,WALKING
1748,WALKING
1749,WALKING
1750,WALKING
1751,WALKING
1752,WALKING
1753,WALKING
1754,WALKING
1755,WALKING
1756,WALKING
1757,STANDING
1758,STANDING
1759,STANDING
1760,STANDING
1761,STANDING
1762,STANDING
1763,STANDING
1764,SITTING
1765,SITTING
1766,SITTING
1767,SITTING
1768,SITTING
1769,SITTING
1770,SITTING
1771,SITTING
1772,SITTING
1773,STANDING
1774,STANDING
1775,STANDING
1776,STANDING
1777,STANDING
1778,STANDING
1779,STANDING
1780,STANDING
1781,STANDING
1782,STANDING
1783,STANDING
1784,STANDING
1785,STANDING
1786,STANDING
1787,STANDING
1788,STANDING
1789,STANDING
1790,STANDING
1791,STANDING
1792,STANDING
1793,WALKING_DOWNSTAIRS
1794,WALKING_DOWNSTAIRS
1795,WALKING_DOWNSTAIRS
1796,WALKING_DOWNSTAIRS
1797,WALKING_DOWNSTAIRS
1798,WALKING_DOWNSTAIRS
1799,WALKING_DOWNSTAIRS
1800,WALKING_DOWNSTAIRS
1801,WALKING_DOWNSTAIRS
1802,WALKING_DOWNSTAIRS
1803,WALKING_DOWNSTAIRS
1804,WALKING_DOWNSTAIRS
1805,WALKING_DOWNSTAIRS
1806,WALKING_DOWNSTAIRS
1807,WALKING_DOWNSTAIRS
1808,WALKING_DOWNSTAIRS
1809,WALKING_DOWNSTAIRS
1810,WALKING_DOWNSTAIRS
1811,WALKING_DOWNSTAIRS
1812,WALKING_DOWNSTAIRS
1813,WALKING_DOWNSTAIRS
1814,WALKING_DOWNSTAIRS
1815,WALKING_DOWNSTAIRS
1816,WALKING_DOWNSTAIRS
1817,WALKING_DOWNSTAIRS
1818,WALKING_DOWNSTAIRS
1819,WALKING_DOWNSTAIRS
1820,WALKING_DOWNSTAIRS
1821,WALKING_DOWNSTAIRS
1822,WALKING_DOWNSTAIRS
1823,WALKING_DOWNSTAIRS
1824,WALKING_DOWNSTAIRS
1825,WALKING_DOWNSTAIRS
1826,WALKING_DOWNSTAIRS
1827,WALKING_DOWNSTAIRS
1828,WALKING_DOWNSTAIRS
1829,WALKING_DOWNSTAIRS
1830,WALKING_DOWNSTAIRS
1831,WALKING_DOWNSTAIRS
1832,WALKING_DOWNSTAIRS
1833,WALKING_DOWNSTAIRS
1834,WALKING_DOWNSTAIRS
1835,WALKING_DOWNSTAIRS
1836,WALKING_DOWNSTAIRS
1837,WALKING_DOWNSTAIRS
1838,WALKING_DOWNSTAIRS
1839,WALKING_DOWNSTAIRS
1840,WALKING_DOWNSTAIRS
1841,WALKING_DOWNSTAIRS
1842,WALKING_DOWNSTAIRS
1843,WALKING_DOWNSTAIRS
1844,WALKING_DOWNSTAIRS
1845,WALKING_DOWNSTAIRS
1846,WALKING_DOWNSTAIRS
1847,WALKING_DOWNSTAIRS
1848,WALKING_DOWNSTAIRS
1849,WALKING_DOWNSTAIRS
1850,WALKING_DOWNSTAIRS
1851,WALKING_DOWNSTAIRS
1852,WALKING_DOWNSTAIRS
1853,WALKING_DOWNSTAIRS
1854,WALKING_DOWNSTAIRS
1855,WALKING_UPSTAIRS
1856,WALKING_UPSTAIRS
1857,WALKING_UPSTAIRS
1858,WALKING_UPSTAIRS
1859,WALKING_UPSTAIRS
1860,WALKING_UPSTAIRS
1861,WALKING_UPSTAIRS
1862,WALKING_UPSTAIRS
1863,WALKING_UPSTAIRS
1864,WALKING_UPSTAIRS
1865,WALKING_UPSTAIRS
1866,WALKING_UPSTAIRS
1867,WALKING_UPSTAIRS
1868,WALKING_UPSTAIRS
1869,WALKING_UPSTAIRS
1870,WALKING_UPSTAIRS
1871,WALKING_UPSTAIRS
1872,WALKING_UPSTAIRS
1873,WALKING_UPSTAIRS
1874,WALKING_UPSTAIRS
1875,WALKING_UPSTAIRS
1876,WALKING_UPSTAIRS
1877,WALKING_UPSTAIRS
1878,WALKING_UPSTAIRS
1879,WALKING_UPSTAIRS
1880,WALKING_UPSTAIRS
1881,WALKING_UPSTAIRS
1882,WALKING_UPSTAIRS
1883,WALKING
1884,WALKING
1885,WALKING
1886,STANDING
1887,STANDING
1888,STANDING
1889,STANDING
1890,STANDING
1891,STANDING
1892,STANDING
1893,STANDING
1894,STANDING
1895,STANDING
1896,STANDING
1897,STANDING
1898,STANDING
1899,STANDING
1900,STANDING
1901,STANDING
1902,STANDING
1903,STANDING
1904,STANDING
1905,WALKING
1906,WALKING
1907,WALKING
1908,WALKING
1909,WALKING
1910,WALKING
1911,WALKING
1912,WALKING
1913,WALKING
1914,WALKING
1915,WALKING
1916,WALKING
1917,WALKING
1918,WALKING
1919,WALKING
1920,WALKING
1921,WALKING
1922,WALKING
1923,WALKING
1924,WALKING
1925,WALKING
1926,WALKING
1927,WALKING
1928,WALKING
1929,WALKING
1930,WALKING
1931,WALKING
1932,WALKING
1933,WALKING
1934,WALKING
1935,WALKING
1936,WALKING
1937,WALKING
1938,WALKING
1939,WALKING
1940,WALKING
1941,WALKING
1942,WALKING
1943,WALKING
1944,WALKING
1945,WALKING
1946,WALKING
1947,WALKING
1948,WALKING
1949,WALKING
1950,WALKING
1951,WALKING
1952,WALKING
1953,WALKING
1954,WALKING
1955,WALKING
1956,WALKING
1957,WALKING
1958,WALKING
1959,WALKING
1960,WALKING
1961,WALKING
1962,WALKING
1963,WALKING
1964,WALKING
1965,WALKING
1966,WALKING
1967,WALKING
1968,WALKING
1969,WALKING
1970,WALKING
1971,WALKING
1972,WALKING
1973,WALKING
1974,WALKING
1975,WALKING
1976,WALKING
1977,WALKING
1978,WALKING
1979,WALKING
1980,WALKING
1981,WALKING
1982,WALKING
1983,WALKING
1984,WALKING
1985,WALKING
1986,WALKING
1987,WALKING
1988,WALKING
1989,WALKING
1990,WALKING
1991,WALKING
1992,WALKING
1993,WALKING
1994,WALKING
1995,WALKING
1996,WALKING
1997,WALKING
1998,WALKING
1999,WALKING
2000,WALKING
2001,WALKING
2002,WALKING
2003,WALKING
2004,WALKING
2005,WALKING
2006,WALKING
2007,WALKING
2008,WALKING
2009,WALKING
2010,WALKING
2011,WALKING
2012,WALKING
2013,WALKING
2014,WALKING
2015,WALKING
2016,WALKING
2017,WALKING
2018,WALKING
2019,WALKING
2020,WALKING
2021,STANDING
2022,STANDING
2023,STANDING
2024,STANDING
2025,STANDING
2026,STANDING
2027,STANDING
2028,STANDING
2029,STANDING
2030,STANDING
2031,STANDING
2032,STANDING
2033,STANDING
2034,STANDING
2035,STANDING
2036,STANDING
2037,STANDING
2038,STANDING
2039,STANDING
2040,STANDING
2041,STANDING
2042,STANDING
2043,STANDING
2044,STANDING
2045,STANDING
2046,STANDING
2047,STANDING
2048,STANDING
2049,STANDING
2050,STANDING
2051,STANDING
2052,STANDING
2053,STANDING
2054,STANDING
2055,STANDING
2056,STANDING
2057,STANDING
2058,STANDING
2059,STANDING
2060,STANDING
2061,STANDING
2062,STANDING
2063,STANDING
2064,STANDING
2065,STANDING
2066,STANDING
2067,STANDING
2068,STANDING
2069,STANDING
2070,STANDING
2071,STANDING
2072,STANDING
2073,STANDING
2074,STANDING
2075,STANDING
2076,STANDING
2077,STANDING
2078,STANDING
2079,STANDING
2080,STANDING
2081,STANDING
2082,STANDING
2083,STANDING
2084,STANDING
2085,STANDING
2086,STANDING
2087,STANDING
2088,STANDING
2089,STANDING
2090,STANDING
2091,STANDING
2092,STANDING
2093,STANDING
2094,STANDING
2095,STANDING
2096,STANDING
2097,STANDING
2098,STANDING
2099,STANDING
2100,STANDING
2101,STANDING
2102,STANDING
2103,STANDING
2104,STANDING
2105,STANDING
2106,STANDING
2107,STANDING
2108,STANDING
2109,STANDING
2110,STANDING
2111,STANDING
2112,STANDING
2113,STANDING
2114,STANDING
2115,STANDING
2116,STANDING
2117,STANDING
2118,STANDING
2119,STANDING
2120,STANDING
2121,STANDING
2122,STANDING
2123,STANDING
2124,STANDING
2125,STANDING
2126,STANDING
2127,STANDING
2128,STANDING
2129,STANDING
2130,STANDING
2131,SITTING
2132,SITTING
2133,SITTING
2134,SITTING
2135,SITTING
2136,SITTING
2137,SITTING
2138,SITTING
2139,SITTING
2140,SITTING
2141,SITTING
2142,SITTING
2143,SITTING
2144,SITTING
2145,SITTING
2146,SITTING
2147,SITTING
2148,SITTING
2149,SITTING
2150,SITTING
2151,SITTING
2152,SITTING
2153,SITTING
2154,SITTING
2155,SITTING
2156,SITTING
2157,SITTING
2158,SITTING
2159,SITTING
2160,SITTING
2161,SITTING
2162,SITTING
2163,SITTING
2164,SITTING
2165,SITTING
2166,SITTING
2167,SITTING
2168,SITTING
2169,SITTING
2170,SITTING
2171,SITTING
2172,SITTING
2173,SITTING
2174,SITTING
2175,SITTING
2176,SITTING
2177,SITTING
2178,SITTING
2179,SITTING
2180,SITTING
2181,SITTING
2182,SITTING
2183,SITTING
2184,SITTING
2185,SITTING
2186,SITTING
2187,SITTING
2188,SITTING
2189,SITTING
2190,SITTING
2191,SITTING
2192,SITTING
2193,SITTING
2194,SITTING
2195,SITTING
2196,SITTING
2197,SITTING
2198,SITTING
2199,SITTING
2200,SITTING
2201,SITTING
2202,SITTING
2203,SITTING
2204,SITTING
2205,SITTING
2206,SITTING
2207,SITTING
2208,SITTING
2209,SITTING
2210,SITTING
2211,SITTING
2212,SITTING
2213,LAYING
2214,LAYING
2215,LAYING
2216,LAYING
2217,LAYING
2218,LAYING
2219,LAYING
2220,LAYING
2221,LAYING
2222,LAYING
2223,LAYING
2224,LAYING
2225,LAYING
2226,LAYING
2227,LAYING
2228,LAYING
2229,LAYING
2230,LAYING
2231,LAYING
2232,LAYING
2233,LAYING
2234,LAYING
2235,LAYING
2236,LAYING
2237,LAYING
2238,LAYING
2239,LAYING
2240,LAYING
2241,LAYING
2242,LAYING
2243,LAYING
2244,LAYING
2245,LAYING
2246,LAYING
2247,LAYING
2248,LAYING
2249,LAYING
2250,LAYING
2251,LAYING
2252,LAYING
2253,LAYING
2254,LAYING
2255,LAYING
2256,LAYING
2257,STANDING
2258,STANDING
